SMILES,ID
COc1ncccc1CN1CCC(CC(=O)c2sccc2-c2nccs2)CC1,a5cef66c11
CCOc1nc(C(=O)NCC2CCN(S(=O)(=O)c3ccc(-c4ccccn4)s3)CC2)cc(N)c1C#N,98230fb103
CC(C)(C)OC(=O)N1CCN(C(=O)c2cnn(-c3ccccc3O)c2-c2ccc(F)cc2)C(Cc2ccccc2)C1,e2cb306442
Cc1nc(NC(=O)CCN2CCOCC2)sc1-c1ccnc(Nc2ccc(F)cc2)n1,321f4cbb43
CCCCCCCC/C=C\CCCCCCCC(=O)CCCNC(=O)CCNC(C)=O,0dfa8a8577
N#Cc1ccc(CC(=O)O)c2ccccc12,af5429957d
CCCCCN(C=O)CC1CC1,2ed2ea4cf8
C=CCO[C@H]1CNC[C@@H]1O,3c426ae9d5
CC(C)N(C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@@H]2OC(C)(C)O[C@@H]21)C(=O)CCCC(=O)Nc1ccc(C(C)(C)C)cc1N,d9fc3b9e48
O=C(c1ccc(OCc2ccccc2)cc1)c1nn(C2CCCC2)c2c(C(F)(F)F)cccc12,21301581ab
COCCCN1CCOc2ccc(CO[C@H]3CN(C(=O)OC(C)(C)C)C[C@@H](OCC(=O)NCCO)[C@@H]3c3ccc(OCCCOc4ccccc4Cl)cc3)cc21,6fd4726930
C[C@H]1CC[C@@H](Nc2ncc(-c3ccc(N4CCOCC4)cc3)c(OCC3CCN(S(C)(=O)=O)CC3)n2)CC1,90dd58e3c5
O=Cc1cc(C#Cc2cccc(Br)c2)c[nH]1,952501337a
CC(C)OC(=O)CCCCCCN1C(=O)CC[C@@H]1CC[C@@H](O)C(F)(F)c1ccccc1,d6f0bbdd79
CSc1ncc(-c2cccc3c(N)nn(C)c23)c([C@@H](N)Cc2cc(F)cc(F)c2)n1,401e4b11a0
CN1C(=O)CN=C(c2ccccc2F)c2cc(NC(=O)NCCO)ccc21,e40bcb9f17
Cc1onc(-c2c(F)cccc2Cl)c1C(=O)N[C@@H](CCN1CCC(c2cccc(NC(=O)C(C)C)c2)CC1)c1ccccc1,c84790eeb5
CCOC(=O)c1ccc2c(ccc[n+]2[O-])c1,6f51035b5e
COc1ccc2nccc(OC[C@@H]3CC[C@@H](N)CC3)c2c1,a3f611333f
CC1(c2ccsc2)OCCO1,17b065b87c
O=c1cc(NCCC2CCCCN2Cc2ccc(Cl)c(Cl)c2)[nH]c2ccccc12,0cf6db97e6
Cc1c(-c2nnc(-c3ccc(OC(C)C)c(C#N)c3)s2)ccc2c1CCN(C(=O)OC(C)(C)C)C2,fda1d79314
CC(=O)c1ccc(NCCNc2nc(-c3ccc(Cl)cc3Cl)cc3nccn23)nc1NC(=O)OC(C)(C)C,5879ad4f05
CCCN(c1ncccc1NCC)C1CCN(Cc2ccccc2)CC1,70843d1ec2
CC(C)(C)C#Cc1ccc(CCS(=O)(=O)Nc2ccccc2S(N)(=O)=O)cc1,7654122946
C[C@@H]1O[C@@H](CC2C=CCC3C(=O)c4ccccc4C(=O)C23)C[C@H](NC(=O)C(F)(F)F)[C@@H]1OC(=O)c1ccc([N+](=O)[O-])cc1,39eb6dc0b7
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCCC3)nc21,79ebf0bd04
OC[C@H]1NCC[C@@H]1c1ccccc1,e5beaa3517
Br,8d37869ebc
CCCCCCCCCCCCCCCCNc1ccc(COC(C)=O)cc1,d51c664adb
Cc1nc2c(n1Cc1ccccc1)-c1ccccc1N(C(=O)c1ccccc1)CC2,7e6e6672bb
CC(C)NC(=O)/C=C/c1ccc(N2CC(=O)N(CC[Si](C)(C)C)S2(=O)=O)c(OCc2ccccc2)c1,2c23480808
CC(C)(C)OC(=O)NCc1ccn(-c2ccnc(C(F)(F)F)c2)c(=O)c1,ca246413ec
CCCC(NC(=O)C(O)C(C)C)C(=O)Nc1cn(C(C)(C)CC(=O)OC)cn1,919f4b64fe
COc1nc(NCCN(C(=O)OC(C)(C)C)C(C)C)nc(OC)c1NC(=O)c1csc(Oc2cc(OCC(C)C)ccc2C)n1,5cf22cdb6e
CC(=O)NCC[C@@H]1CCc2ccc3c(c21)CCO3,51b50b82e6
COc1ccc(F)c(CNC2CC2)c1,55e7002192
COc1ccc2nccc(CCN3CCOC(CNC(=O)c4ccc5c(n4)NC(=O)CS5)C3)c2n1,e0488dfa08
Clc1ccn2c(-c3ccnc(Cl)c3)cnc2c1,a37d49cf69
CCOC(=O)C(Oc1ccc(CNC(=O)C2SCCN2C(=O)C[C@@H](Cc2cc(F)c(F)cc2F)NC(=O)OC(C)(C)C)cc1)C(C)C,e1e02c4051
C(=C/c1ccoc1)\c1ccccc1,6caefc5236
Cc1ccc(-c2ccc3c(c2)C=C(C(=O)NC2CCN(CCN(C)C4CCOCC4)CC2)CCO3)cc1,c8fc997019
COc1cc2c(CC(=O)N3CCC(Cc4ccccc4)CC3)cnc(CN)c2cc1OC,f661c31d7e
COCCNc1cncc(-c2cc(C)cc(Nc3nccc(C(F)(F)F)n3)c2)c1,7639f89ff4
CC(C)(C)OC(=O)C[C@@H](CCCC1CCCCC1)c1nc(C(=O)N2CCCC2)no1,5e7481b847
COC(=O)c1ccc(N)cc1OCC1CC1,c9db6d8134
COc1ccc(-c2ccnn2Cc2ccc(C(=O)O)cc2)cc1O[C@@H]1CCOC1,7b49b76c92
CCCCOC(=O)c1nc(N2CC[C@H](N)[C@H](OCCC)C2)oc1CC,5e2044ab3d
COCCN(C)c1cc(Cl)ncn1,149f31bda0
COCCOc1ccc(CCC(=O)NS(N)(=O)=O)c(Oc2ncc(C(F)(F)F)cc2Cl)c1,2bdc14672c
CC(C)(C)OC(=O)Nc1cccc(NS(=O)(=O)Cc2cccc(N)c2)c1,756e657df6
COc1cc(Cn2c3ccccc3c3c(OC(C(=O)O)c4ccccc4)cccc32)ccc1OCc1nc(-c2ccco2)oc1C,51d99846a9
CC(OC(=O)c1ccccc1)c1ccccc1,f213a80849
Cn1ccc2ncnc(Nc3ccc(Oc4ccc5c(c4)CNC5=O)c(Cl)c3)c21,65792ef973
CN1C[C@H](c2ccc(C(F)(F)F)cc2)C[C@H](O)C1,6864db2edd
c1ccc(Nc2ccc(Oc3ncccc3C3CCCO3)cc2)nc1,8e4854efdb
CC1(C(=O)N2C[C@H](S(=O)(=O)CC3CC3)C[C@H]2C(=O)O)CC1,a9980d48f7
CC(=O)N(c1ccc(Cl)cc1)[C@@H]1C[C@H](C)N(C(=O)c2ccc(OCCCNCC(=O)O)cc2)c2ccccc21,40d167f39e
Cc1ccc(O[C@H]2CCN(C(=O)OCc3ccccc3)C[C@H]2O)cc1C,150b3ebe37
CCN(CC)Cc1ccc(COc2cccc(-c3c(C(=O)c4ccccc4)cnc4c(C(F)(F)F)cccc34)c2)cc1,447adaf017
Cc1ccc(CN)cc1Cl,494c82111d
O=C(O)c1cn2c(c1O)C(=O)N(Cc1ccc(F)cc1)CC2,2185ac0eef
O=C(COc1cccc2c1B(O)OC2)NCCOCc1ccccc1,a0f17d531f
CCCCOc1ccc(CCO)cc1Cl,149c9f586e
N#Cc1cc(Cl)ccc1Oc1ccc(C23CCC(CC2)N2CCS(=O)(=O)N=C23)cc1,4b0aadc2a8
COC(=O)c1ccc(C=CCCCBr)cc1,6a36cb9f68
COc1ccc(-c2nc(N3CCOCC3)sc2Cc2ccccc2)cc1,59400a0253
O=C(NC(Cc1ccc(F)cc1)C(O)c1ccc(C(F)(F)F)cc1)c1ccc(F)c2ccccc12,527d6e7a2b
CN(CC(C)(C)C)C(=O)c1c(-c2ccc(Cl)cc2)cc(C(F)(F)F)n1Cc1ccc(F)cc1,b9c0d2c99b
Nc1ccccc1OCCCNc1nc(Cl)ncc1Br,40ae6e99e9
CCCOC(C)(CO)C(=O)c1ccc(Cl)cc1,86460706fd
Cc1cc(N(C)Cc2sc(-c3ccc(C(F)(F)F)cc3)nc2C)ccc1OCC(=O)O,eab60e9ccf
COc1cnc2ccc(Cl)c(C(O)CN3C4CCC3CC(N)C4)c2n1,6fdc4a2439
CCN(CC)CCn1cc(-c2ccccc2)c(O)n1,e6cae2babb
CC(C)(C)OC(=O)NC(C(=O)c1ccc(OC2CCOCC2)nc1)c1ccc(Cl)c(Cl)c1,268631d324
CCOc1cc(-c2cccc(N)c2)cc(C(Nc2ccc(C#N)cc2)C(=O)OC)c1,4bac5440c6
O=C(Cc1ccncc1)NNc1ccccc1,d5ad58fe86
CCNc1ccc(-c2ccc(C#N)c(C#C[C@]3(O)CCN(C)C3=O)c2)nc1C(N)=O,2bf9f0b5c0
CS(C)(=O)=NC(=O)Nc1cc(N)ccc1Cl,178565e00c
C[C@H](CCC1CCCCC1)CCC1OC1(C)C,664d1ef2ad
CCCCCN1C(=O)C(=NNC(=S)NCc2ccccc2)c2cc(SCCc3ccc(C(=O)O)cc3)ccc21,36e6270a7b
O=S(c1ccccc1)c1cccnc1CO,af469b36ca
O=C(O)c1cccnc1Oc1ccccc1,9d3c20fb4f
CCOC(=O)c1c(-c2ccccc2)noc1CBr,16daf5eda1
CN(C)c1cccc(C2CC(C)(C)c3cc(Cl)cc(C(=O)NS(=O)(=O)C4CC4)c3N2)c1,e6b8724d0e
CC(C)(C)OC(=O)N1C(c2ccc(O)cc2)CC[C@]12CCCNC2=O,58f8a05ecd
C[C@@H]1CN[C@H](c2ncc(I)[nH]2)C1,0e1e5ed17b
Cn1c(=O)c2c(ncn2CCCN2CCN(CCCSc3ccccc3)CC2)n(C)c1=O,4b75c420cc
O=C(c1ccc(F)cc1)N1CCCC(c2noc(-c3ccccc3)n2)C1,ed90a3a6ce
CCN1CCC(n2cc(C(=O)c3cccc(NC(=O)Nc4cc(Cl)cc(Cl)c4)c3)c3c(N)ncnc32)CC1,ec834ff60b
CCOC(=O)C(C)(Cc1ccc(Oc2cc(N3CCN(Cc4ccccc4)CC3)nc(NCc3ccccc3)n2)cc1)Oc1ccccc1,dd7d82c932
O=[N+]([O-])c1c(Nc2ccccc2)ccc2cccnc12,8b451ebcd4
COC(=O)CCc1ccc(C2=C(OC)CN(c3ccc(C(=N)NC(=O)OC)cc3)C2=O)cc1,5f2fd11e20
CCCCCCS(=O)(=O)NCc1[nH]c2ccccc2c(=O)c1C,ef678ce52e
COc1ccc(C(=O)c2ccc(OCCc3ccccc3)nc2)c(OC(C)(C)C(=O)OC(C)(C)C)c1,d8f9d03215
Cc1cc2cc(Cl)cnc2[nH]1,6ef3ce423b
CS(=O)(=O)Cc1nccn1CCCCc1ccc(OCc2coc(/C=C/c3ccc(F)cc3F)n2)cc1,37ed4226c2
FC(F)(F)c1cc(Cc2cc(OCc3ccccc3)c(OCc3ccccc3)nn2)cc(C(F)(F)F)c1,64b3c69143
CC1(C)CCc2nc(NC(=O)C(=O)O)sc2C1,06ddfe0b88
Cc1ccc(-c2ccccc2C(=O)Nc2ccc3c(c2)CCN3C(=O)Cc2ccnc(-n3c(C)ccc3C)n2)cc1,9a6c80906d
CC(=O)N(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C1CCCN(C(=O)OC(C)C)c2c1ccc1c2CCC1,918604f64b
CC(C)N1Cc2c(NCc3cc4ccccc4cn3)nc(N3CCN(C(=O)OC(C)(C)C)[C@@H](C)C3)nc2C1=O,8748517b81
CCOC(=O)CC1(C)Oc2ccc(N)cc2O1,6bf2fecd2f
COC(=O)c1ccc(C#CC(C)C)c(OC(C)C)c1,0dc6a82c73
COC(=O)c1ccc(-c2nc(NCCc3ccccc3)c3c(C)c(C)sc3n2)cc1,ccf8a155dc
CCCSCCCN(CC)CC(O)c1ccc(C#N)cc1,7b56119739
Cn1ncc2c(ccn2Cc2ccc(C(=O)c3ccc(Cl)cc3Cl)cc2)c1=O,8f09225683
Cc1c(N2CCN(S(C)(=O)=O)[C@@H](C)C2)nc2cc(F)cc(F)c2c1Nc1cncc(N2CCOCC2)c1,26b3fbedc8
CC(C)=N[C@@H]1CCN(C(=O)OC(C)(C)C)C1,2b2227545a
Fc1ccc(-c2cc3c(cc2Br)OCO3)cc1,d3166039ca
CN1CC(COS(C)(=O)=O)Oc2ccccc21,8c378a8255
CCOC1(c2ccc(C#Cc3ccc(C(=O)O)cc3)cc2C(C)(C)C)CC1,b772c959c4
CCOC(=O)c1c(Cc2cccc3ccccc23)c2ccccc2n1CC(=O)N(C)C,792eb74ff2
OCc1cnc(Cl)c(Cl)c1,7d60194e20
COC(=O)c1cccc(-c2nc3cccnc3[nH]2)c1,79627b0c20
CC(O)(CO)C1CCNCC1,c23d928631
CN1C(=O)C(c2ccc(OS(C)(=O)=O)cc2)(c2ccc(F)c(CCC3CC3)c2)N=C1N,fc16a9a5b0
CC(C)(C)NCC(O)c1ccc(N)c(C(F)(F)F)c1,7a5001769f
O=C(O)c1ccc2c(c1Cl)OCO2,d378a24912
CCOC(=O)CNC(=O)CCSCc1cccc(C(=O)Nc2ccc(N3CCCCC3)cc2C(=O)N/N=C/c2ccc(Cl)c(C(F)(F)F)c2)c1,5297c74e60
O=C(O)c1ccc(N=Cc2cc(Cl)ccc2O)cc1,ff88f30dd7
Cc1ccc(S(=O)(=O)N(C)C(C)C)cc1C#Cc1cc(Cl)ccc1OCC(=O)OC(C)(C)C,11e11e3641
O=C(OCCS(=O)(=O)CCCOCCc1ccccc1)c1ccccc1,3d5805b61c
CN(C)CCc1cccc(Nc2nccc(-c3c(-c4ccc(N)c(N)c4)nc4ccccn34)n2)c1,9dace591d6
COc1ccc2c(-c3cccc(F)c3F)noc2c1Cl,fcdc7767fb
CCOC(=O)c1cn(CC)c2nc(N3CCN(CCO)CC3)ncc2c1=O,014da833c0
Cc1c(N)c(-c2ccccc2)nn1CC(F)(F)F,8c014721b3
COC(=O)C(C)Oc1ccccc1C=O,4202fb2e4c
Cc1cc(Oc2cccc(N(Cc3cccc(OC(F)(F)F)c3)C[C@@H](O)C(F)(F)F)c2)ccc1F,373cf2f247
Nc1nc(CCc2ccc3cc[nH]c3c2)cc(=O)n1CC1OCCO1,2089dd74e5
O=C(O)c1cc(Cl)cc(NCS(=O)(=O)CCCl)c1Cl,f7dd477482
CCC(C)(C)c1cc(C(=O)COc2ccc(C=O)cc2OC)cc(C(C)(C)CC)c1O,1267885871
CCOC(=O)c1cc2c(C)c(OCc3ccccc3)ccc2n1C,93775a5990
CO[C@@H]1CC[C@@H](N2CC[C@@H](Cc3c(Cl)cc(OCc4ccccc4)cc3Cl)C2=O)CC1,e321390c3f
COC(=O)CCc1cnc(C2CCCN2)s1,e69e6872bd
CC(C)(C)OC(=O)N1CCC(Nc2nc(N)c3cc4c(cc3n2)OCO4)CC1,e494c1a0c7
CCc1nc2c(C)cc(C)nc2n1Cc1ccc(/C=C/CCO)cc1,a3d4910890
c1csc(C2OCCO2)n1,539b6f25e9
C=CC1(C[C@H]2COC(C)(C)N2C(=O)OC(C)(C)C)CC1,52d86b06e3
Cc1c(Cc2ccc(F)c(Cl)c2)sc2c(-c3cccc(C(=O)O)c3)cccc12,8eca8c6656
O=C(N[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)C1c2ccccc2Oc2ccccc21,bdaaaf3384
CC(CS(C)(=O)=O)=NN,ee11d38d8b
COC(=O)CC1c2ccccc2CCN1C(=O)OC(C)(C)C,c26618de5e
COc1ccc(N)cc1-c1cccc(Cl)c1,952e55f44d
CC(C)Oc1ccc(-c2cnc(N3CCOCC3)cc2N)cc1F,10b57c52b1
COc1ccc(F)c(-c2ccc(CO)cc2C(O)C2(C)CC2)c1,ec0f39ad46
Nc1ncc(-c2ccc(OCCN3CCOCC3)cc2)cc1OCc1c(Cl)cccc1Cl,80ac43e8e4
CC1(C)CC(=O)Nc2cc(N)ccc21,605268a245
CCOC(=O)C(C(C)C)N1Cc2cccc(Cl)c2C1=O,1d40d75b74
COC(=O)Cc1cccc(OCC(C)c2oc(-c3ccc(C(F)(F)F)cc3)nc2C(C)C)c1,03fcc00378
CCN(C(=O)CCSC(Cl)C(F)(F)F)c1cn(-c2cccnc2)nc1Cl,23bcdd9e4e
Cc1ccc(C(=O)O)cc1-n1c(C)cc(COc2ccc(F)cc2F)c(Br)c1=O,f4b8eeee0f
Cc1nn(C)cc1-c1cnc2c(n1)c(C=O)cn2COCC[Si](C)(C)C,1e292ef8c3
CCOC(=O)/C(F)=C/c1cnc(N[C@@H]2CCNC2)c(Cl)c1,45d5cd82d6
CCOC(=O)/C(C)=C/c1cc(F)c(OCc2ccccc2)c(F)c1,dc13703550
COc1ccccc1-c1cn(S(=O)(=O)c2ccc(C)cc2)c2ncc(-c3cc(F)c(NC4CCC(O)CC4)c(C(=O)O)c3)cc12,a4a65d44ad
CCN(CC)Cc1cc(C)cc(-n2nc3ccccc3n2)c1O,7c7551aa7e
Cc1sc(NC(c2ccccc2)(c2ccccc2)c2ccccc2)nc1/C(=N/OC(c1ccccc1)(c1ccccc1)c1ccccc1)C(=O)O,e60ebadf24
COc1ccc(C(=O)N2CCC(N3N=C(c4ccc(OC)c(OC)c4)C(C)(C)C3=O)CC2)c(OC)c1,bb1b9cd4a2
O=C(O)Cc1cccc(CC(=O)NC2CCCCC2)c1,3f8cc8ca6e
CCCc1c(Cc2ccc(-c3ccccc3C#N)cc2)c(=O)n(CC(O)C(F)(F)F)c2nc(C)nn12,6a07cea458
O=C(C=Cc1cccnc1)Nc1ccc(S(=O)(=O)c2cccc(OC(F)(F)F)c2)cc1,482dcc1712
Cc1ccc(C(=O)N[C@H](C)c2ccccc2)cc1Br,2912df4142
O=C(c1ccc(-c2ccc3nnn(Cc4ccc5ncccc5c4)c3n2)cc1)N1CCC(N2CCCC2)CC1,6e89b64f7a
Cc1ccc(S(=O)(=O)OCCCNc2ccc(C#N)cc2)cc1,07755bce90
Cc1ccc2nc(N3CCS(=O)(=O)c4ccc(N5CCOCC5)cc4C3)cc(NCC3(N(Cc4ccccc4)Cc4ccccc4)COC3)c2c1,7a33a2b600
CCOC(=O)Cc1ccc(OC)c(-c2ccc(F)c3c2CN(C(=O)OC(C)(C)C)CC3)c1,e20d3a4925
C[C@H](Oc1ncc(Cl)cc1-c1ccc(Cl)cc1)C(F)(F)F,288ef3dc6e
O=C(N1CCOCC1)N1CCN2[C@H](C(c3ccccc3)c3ccccc3)CNC[C@@H]2C1,6ef715dd89
CCOC(=O)CCCn1c(Nc2ccc(OC(F)(F)F)cc2Br)nc2c(Cl)ccc(C(CC)CC)c21,d702a75114
CCCCC(C)C(=O)OCC1CC1,d408332ddf
CNC(=O)c1c(-c2ccc(F)cc2)oc2ccc(-c3cc(C(=O)NC4(c5nc6cnccc6o5)CC4)c(OC)cc3C)c(F)c12,ec36c5c1fc
O=C(NC1CCCc2c1[nH]c1ccc(Br)cc21)c1ccc(C(F)(F)F)cc1,7020806de6
C[C@H](CO)OC[C@H](Oc1ncnc2c1cnn2-c1ncccc1Cl)C(=O)Nc1ccc(C#N)cn1,667dda630f
COc1cccc(OC)c1C1CCN(C(=O)c2cn(Cc3ccncc3)c3cc(Cl)ccc23)CC1,93ba69990e
NC[C@H]1CN(c2cc(F)c(C3=CCN(Cc4ccccc4)CC3)c(F)c2)C(=O)O1,2cfb27daf3
CN(C(=O)OC(C)(C)C)C1CCN(c2ccnc3cc(Cl)ccc23)C1,964cb2e122
CSC1=NCCN1C(=O)OC(C)(C)C,596cce64f0
CS(=O)(=O)Oc1cccc(-c2ccc(OCc3ccccc3)c(N3CC(=O)NS3(=O)=O)c2)c1,8fcfd3ad0a
CC(C)(C)OC(=O)N1CCC(COc2ccc(OCc3ccccc3)cc2)CC1,f79418f3e5
CCOC(=O)C=C(C)C=CC=C(C)C=Cc1c(C)c(C)c(OC)c(C)c1Cl,7320e97dcf
O=C1CCC(c2ccc(NC(=O)C3CC3(Cl)Cl)cc2)=NN1,dc9e85cfae
C=CCc1ccc2cccnc2c1OCc1ccccc1,104707fdb3
N#Cc1cc(Oc2c(C(F)(F)F)nc[nH]c2=O)cc(OC(F)F)c1,485cfd52b3
CC(C)Oc1ccc(-c2nc(-c3cccc(CCCC(=O)O)c3C(F)(F)F)no2)cc1C#N,1ba6387b82
COc1ccccc1N1CCN(C2CCN(c3csc4ccccc34)CC2)CC1,c97d75d72b
O=Cc1cncnc1-c1ccc(F)cc1,08ada12307
Cc1cc(CCCN2CCN(C)CC2)cc2c1C(=O)N(Cc1ccc(OC(F)(F)F)cc1)C2,0d67ecfecc
Nc1ccc2c(c1)=NC(=O)N=2,2fe8607d7d
CS(=O)(=O)Nc1cc([C@@H](O)CNCC2CCN(S(=O)(=O)c3ccc(-n4cc(C(=O)O)cn4)cc3)CC2)ccc1O,755ec44dc7
C=CCC(CC(=O)NC(Cc1ccc(OC(C)(C)C)cc1)C(=O)N(Cc1ccccc1)CC(OCC)OCC)NC(=O)NCc1ccccc1,40f98a6b85
CCCC(CCC)(Oc1ccc(Cl)cc1C1CC(=O)NC(c2cc(F)ccc2C)C12C(=O)Nc1cc(Cl)ccc12)C(=O)NS(C)(=O)=O,94e2e4d706
CC(C)(O)c1cccc(-c2cc3nc(-c4ccc(N)nc4)nc(N4CCOCC4)c3s2)c1,0dffc5d9d0
CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@@H]1CN(C(=O)CN(C)C)C[C@H]1OC(=O)CCCCCCC/C=C\C/C=C\CCCCC,27980f2efb
CN1CCC(Oc2ccc(Cl)cc2NC(=O)Nc2cnc(C#N)cn2)CC1,cf87a3da60
Cc1n[nH]c(N)c1-c1nc2ccc(CNCCO)cc2s1,5224537236
N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1-c1ccccc1C(F)(F)F,6f5daa7edc
CCOC(=O)CNc1cc(CC)nc2ccnn12,bcf1b644b2
CS(=O)(=O)OC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1,c2947a42cf
CCOC(=O)CCc1cc(C(C)C)nn1Cc1ccc(C(F)(F)F)cc1Cl,c618c91e1f
FC(F)(F)Oc1ccc(Nc2nc(Cl)nc3c2ncn3C2CCSC2)cc1,d7f2bf42d6
CN(C)c1ccc(CN2CCC(CNC(=O)CNC(=O)c3cccc(C(F)(F)F)c3)CC2)cc1,6e260c0a44
Cn1cc(S(=O)(=O)N2CCC(CNC(=O)c3ccc(Cl)cc3Cl)(CC3CC3)CC2)nn1,217513c099
COC(=O)[C@H](Cc1ccc(OCC(C)(C)c2ccc3c(n2)NCCC3)cc1)NC(=O)c1c(Cl)cccc1Cl,81a57b500e
CC(C)(C)[Si](C)(C)Oc1ccc(N)c(N)c1,6893791559
O=S(=O)(NCC1(c2ccc(I)cc2)CCN(CC2CC2)CC1)c1ccc(F)c(Cl)c1,9140eeec5f
O=C(NCC1CCCC1)c1cnc(Nc2ccc(F)c(Cl)c2)nc1C(F)(F)F,30089219de
Cc1csc(C(CNC(C)C)OC(=O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)c1C,3d850ccc93
COC1(Cc2ccccc2C)CCC(N2CCNCC2)CC1,227f2b1eaa
CS(=O)(=O)NC(=O)c1ccc(-c2ccc(CCNC[C@H](O)c3ccccc3)cc2)cc1OC1CCCCC1,971954064d
C(#Cc1ncccn1)CCc1ccccc1,11af392893
CCOC(=O)/C=C(\C=N\NC(N)=O)C(F)(F)F,a623238746
CC[C@H](NC(=O)OC(C)(C)C)[C@H](O)C(=O)NC1CC1,ec2ad8aba8
C=CC[C@@]1(C)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@@H](CC)CN2CCN(S(=O)(=O)C3CC3)CC2)C1=O,4f25b83313
CCc1nc2c(C(F)(F)F)cccn2c1-c1cccc(Oc2cccc(S(=O)(=O)N(C)Cc3ccc(OC)cc3)c2)c1,4a894b9d62
CCn1cnc2c(-c3ccc(Cl)c(-c4ccc(S(=O)(=O)CC)cc4OC)c3)cnnc21,2c0e078a68
Nc1ccc(-c2cnns2)cc1,c251278e3e
O=C(c1nc(CC2(c3ccccc3)CCCC2)nc(O)c1OCc1ccccc1)N(CCO)C1CCOCC1,44f06df298
OCCCc1c(Cl)cccc1Cl,c63f62e86f
O=C(c1ccc2c(c1)cc(C(=O)N1CCC(F)(F)CC1)n2-c1ccnc(Cl)c1)N1CCC(N2CCCCC2)CC1,0e7bf5e953
COC(=O)[C@@H]1CCCN1C(=O)Cc1ccccc1,9c7fac476e
CCCCCCC/C=C/C(=O)N1CCN(c2ccc(Cl)cc2)CC1,8403bfb3dd
O=C1C(=O)N(C(CC2CCCC2)C(=O)Nc2nccs2)c2ccc(Cl)cc21,21564d8c2a
C[C@H](C[C@H](N)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C,59e371e754
CC(C)(C)OC(=O)N1CCC(c2nc(C(=O)Oc3cccc4ccccc34)cs2)CC1,de091f09d9
COc1ccc2ncc(Cl)c(C=O)c2c1,3c64c365c6
FC(F)(F)c1cc(-c2ccnc(C3CCNCC3)n2)cc(C(F)(F)F)c1,6b55000e3e
CC(C)N(C(=O)OCC#Cc1cnc2ccccc2c1)C(C)C,f69591b55d
C(C=Cc1ccccc1OCc1ccccc1)=Cc1ccccc1,69c9e21afa
CN1CCC(c2c[nH]c3ccc(NC(=O)c4ccccc4)nc23)CC1,1b3cd4b0a0
CCc1ccc(-c2c(-c3ccccc3)oc3ncnc(OC(C)CCCCC(=O)OC)c23)cc1,72df23656f
C[C@H](NC(=O)[C@H]1CC12CCCCC2)C(N)=O,e31826b363
CC(=O)Nc1ccc(C=C(C(=O)C2CC2)C(=O)C2CC2)cc1,ade8fd6409
C=CCOc1c(NC(=O)c2nn(-c3ccc(Cl)cc3Cl)c(-c3ccc(OS(=O)(=O)CCC(F)(F)F)cc3)c2C)ccc(F)c1F,2f775ffc6d
CCOC(=O)Cc1ccc(-c2ccc(-c3onc(C)c3[C@H](O)CSCc3ccccc3)cc2)cc1,d9d85a7453
CCC(=O)C1=C(O)CC(c2ccc(Sc3ncc(C(F)(F)F)cc3F)cc2)CC1=O,9836ac3af1
CN(CCC1(O)CCNCC1)c1ccc(C(=O)OC(C)(C)C)cc1,d80e5a0319
COC[C@]1(O)CCCC[C@H]1n1cnc(C(=O)N2CCN(C(=O)OCc3ccccc3)C[C@H]2CCOc2ccccc2Cl)c1-c1ccccc1,a213c11cb9
CN1CCC(COCc2cc(C(F)(F)F)cc3cnn(C)c23)(c2ccc(F)cc2)CC1,bf07f59c80
O=[N+]([O-])c1ccc(OCC(F)(F)F)cc1,bac9cf8d8e
CNCCN[C@@H]1CCC[C@H](Nc2nc(-c3c[nH]c4ncc(Cl)cc34)ncc2F)C1,0bfe782893
CON1C(C)(C)CC(CCCCNc2nc(NCCO)nc(NCCCCC3CC(C)(C)N(OC)C(C)(C)C3)n2)CC1(C)C,f414fe0d1f
C[C@H](c1ccccc1)N1C[C@H](C(N)=O)CC1=O,caabf14e3a
CONC(=O)c1cc(N2CCC(NC(=O)c3[nH]c(C)c(Cl)c3Cl)CC2)nc(S(C)=O)n1,0b01c91553
Cc1c(Nc2c(C#N)cnc3sc(C4=CCN(S(C)(=O)=O)CC4)cc23)ccc2[nH]ccc12,757bf1e91f
CCNC(=O)Nc1cn2cc(Oc3cc(C)cc(NC(=O)c4cc(C)nn4C)c3)ccc2n1,7a6f073bd0
COc1ccc(I)c(CCC(C)N(C)C(=O)Cc2ccc(OC)c(OC)c2)c1,460238591e
O=C(Nc1ccc(-c2ccc(NS(=O)(=O)c3ccccc3)cc2)cc1)[C@H]1CN2CCC1CC2,24bc71d747
O=CCCCCC(F)(F)F,b8c5c7d38f
CC#CCOc1cc(N(CCC)c2ccccc2)ncn1,ca8d9af38e
O=C(CS)OCCc1ccccc1,168fb93ccc
